iter	Passed	Remaining
642	10487	5822
643	10503	5806
644	10519	5790
645	10535	5773
646	10552	5757
647	10568	5740
648	10585	5724
649	10601	5708
650	10617	5692
651	10633	5675
652	10649	5659
653	10666	5643
654	10682	5626
655	10699	5610
656	10715	5594
657	10731	5577
658	10747	5561
659	10763	5544
660	10779	5528
661	10795	5511
662	10810	5495
663	10826	5478
664	10843	5462
665	10860	5446
666	10876	5429
667	10892	5413
668	10908	5397
669	10924	5380
670	10940	5364
671	10956	5347
672	10972	5331
673	10988	5314
674	11004	5298
675	11020	5282
676	11037	5266
677	11053	5249
678	11069	5233
679	11085	5216
680	11101	5200
681	11116	5183
682	11133	5167
683	11149	5150
684	11165	5134
685	11181	5118
686	11197	5101
687	11214	5085
688	11230	5069
689	11246	5052
690	11262	5036
691	11278	5020
692	11295	5003
693	11311	4987
694	11327	4970
695	11343	4954
696	11359	4938
697	11375	4921
698	11392	4905
699	11408	4889
700	11425	4873
701	11441	4856
702	11457	4840
703	11473	4823
704	11489	4807
705	11505	4791
706	11521	4774
707	11537	4758
708	11554	4742
709	11571	4726
710	11587	4710
711	11603	4693
712	11619	4677
713	11635	4660
714	11651	4644
715	11667	4627
716	11683	4611
717	11699	4595
718	11715	4578
719	11731	4562
720	11748	4546
721	11765	4530
722	11781	4513
723	11797	4497
724	11812	4480
725	11829	4464
726	11845	4448
727	11861	4431
728	11877	4415
729	11893	4398
730	11909	4382
731	11925	4365
732	11942	4350
733	11958	4333
734	11974	4317
735	11990	4301
736	12006	4284
737	12022	4268
738	12038	4251
739	12054	4235
740	12070	4218
741	12086	4202
742	12102	4186
743	12118	4169
744	12135	4153
745	12151	4137
746	12167	4120
747	12183	4104
748	12199	4088
749	12215	4071
750	12231	4055
751	12247	4038
752	12262	4022
753	12278	4006
754	12294	3989
755	12310	3973
756	12327	3957
757	12343	3940
758	12359	3924
759	12375	3908
760	12391	3891
761	12407	3875
762	12423	3858
763	12438	3842
764	12454	3825
765	12470	3809
766	12486	3793
767	12503	3777
768	12520	3761
769	12537	3744
770	12553	3728
771	12569	3712
772	12585	3695
773	12601	3679
774	12616	3662
775	12632	3646
776	12649	3630
777	12665	3614
778	12681	3597
779	12698	3581
780	12714	3565
781	12730	3548
782	12746	3532
783	12762	3516
784	12778	3499
785	12795	3483
786	12811	3467
787	12827	3450
788	12843	3434
789	12859	3418
790	12875	3401
791	12892	3385
792	12908	3369
793	12924	3353
794	12939	3336
795	12955	3320
796	12971	3303
797	12987	3287
798	13003	3271
799	13018	3254
800	13034	3238
801	13050	3221
802	13067	3205
803	13083	3189
804	13099	3173
805	13115	3156
806	13131	3140
807	13147	3124
808	13163	3107
809	13179	3091
810	13195	3075
811	13211	3058
812	13227	3042
813	13243	3026
814	13261	3010
815	13277	2994
816	13293	2977
817	13309	2961
818	13325	2945
819	13342	2928
820	13358	2912
821	13374	2896
822	13390	2879
823	13407	2863
824	13423	2847
825	13440	2831
826	13456	2815
827	13473	2798
828	13490	2782
829	13506	2766
830	13522	2750
831	13539	2733
832	13555	2717
833	13571	2701
834	13587	2685
835	13604	2668
836	13621	2652
837	13638	2636
838	13654	2620
839	13670	2603
840	13686	2587
841	13702	2571
842	13718	2554
843	13735	2538
844	13751	2522
845	13767	2506
846	13783	2489
847	13800	2473
848	13818	2457
849	13835	2441
850	13851	2425
851	13868	2409
852	13885	2392
853	13902	2376
854	13918	2360
855	13934	2344
856	13951	2327
857	13967	2311
858	13984	2295
859	14001	2279
860	14018	2263
861	14034	2246
862	14050	2230
863	14066	2214
864	14083	2197
865	14099	2181
866	14115	2165
867	14131	2149
868	14148	2132
869	14165	2116
870	14181	2100
871	14197	2084
872	14214	2067
873	14230	2051
874	14246	2035
875	14262	2018
876	14279	2002
877	14295	1986
878	14311	1970
879	14328	1953
880	14345	1937
881	14362	1921
882	14378	1905
883	14394	1888
884	14410	1872
885	14427	1856
886	14443	1840
887	14459	1823
888	14476	1807
889	14493	1791
890	14509	1774
891	14525	1758
892	14542	1742
893	14559	1726
894	14575	1709
895	14591	1693
896	14607	1677
897	14623	1661
898	14640	1644
899	14656	1628
900	14672	1612
901	14688	1595
902	14704	1579
903	14722	1563
904	14738	1547
905	14755	1530
906	14770	1514
907	14786	1498
908	14802	1481
909	14818	1465
910	14834	1449
911	14851	1433
912	14867	1416
913	14882	1400
914	14900	1384
915	14916	1367
916	14933	1351
917	14950	1335
918	14967	1319
919	14984	1302
920	15000	1286
921	15017	1270
922	15033	1254
923	15050	1237
924	15067	1221
925	15084	1205
926	15101	1189
927	15117	1172
928	15133	1156
929	15150	1140
930	15167	1124
931	15184	1107
932	15200	1091
933	15217	1075
934	15234	1059
935	15250	1042
936	15268	1026
937	15284	1010
938	15301	994
939	15317	977
940	15333	961
941	15349	945
942	15365	928
943	15381	912
944	15397	896
945	15413	879
946	15429	863
947	15448	847
948	15464	831
949	15480	814
950	15496	798
951	15513	782
952	15529	765
953	15546	749
954	15562	733
955	15578	716
956	15594	700
957	15610	684
958	15627	668
959	15644	651
960	15660	635
961	15676	619
962	15692	602
963	15708	586
964	15724	570
965	15740	554
966	15756	537
967	15772	521
968	15788	505
969	15804	488
970	15821	472
971	15837	456
972	15854	439
973	15870	423
974	15886	407
975	15903	391
976	15920	374
977	15937	358
978	15954	342
979	15971	325
980	15987	309
981	16005	293
982	16021	277
983	16037	260
984	16053	244
985	16069	228
986	16085	211
987	16101	195
988	16117	179
989	16133	162
990	16149	146
991	16165	130
992	16182	114
993	16199	97
994	16216	81
995	16232	65
996	16247	48
997	16264	32
998	16280	16
999	16296	0
